code_name,exp,SMILES,HOMO-LUMO gap,HOMO,LUMO,IP,EA,Dipole module,Total charge,Global SASA,G solv. in H2O,G of H-bonds H2O,Fermi-level,Total polariz. alpha,Total FOD,Hardness,Softness,Electronegativity,Electrophil. idx,Nucleophilicity idx,Second IP,Second EA,S0-T1 gap,HOMO-LUMO gap_GFN,HOMO_GFN,LUMO_GFN,Dipole module_GFN,Total energy,Total disp. C6,Total disp. C8,Dispersion area,Dispersion volume,Chem. potential,Electrodon. power idx,Electroaccep. power idx,max. electron flow,Electrodon. Chem. potential,Electrodon. max. electron flow,Electrofugality,Nucleofugality,Intrinsic React. idx,Net Electrophilicity,Hyperhardness,Hypersoftness,Electrophilic descrip.,cub. electrophilicity idx,G solv. elec.,G solv. SASA,G solv. shift,Trans. dipole moment,HOMO occup.,LUMO occup.
CHEMBL1682283,0.92,OC(=O)c1ccc2c(c1)nc(Nc3cccc(c3)C#C)c4ncncc24,6.8582,-8.1719,-1.3136,7.2046,1.2757,2.0505,0.0,560.0136,-17.8252,-7.1715,-9.1229,241.7566,0.7547,5.9289000000000005,0.1687,4.2402,1.5163,0.9053,10.8823,7.2229,46.6998,1.8467,-10.0462,-8.1995,2.1027,-68.7396,23044.9104,580667.732,380.633,377.3341,-4.2402,2.5662000000000003,11.0465,0.9652,-5.7224,0.9652,0.2406,8.7209,1.4304,-8.4803,4.8124,0.0231,1.0899,1.6195,-8.1512,-3.1806,0.6782,1.287,2.0,0.0
CHEMBL595122,2.0,CCS(=O)(=O)c1ccc(Oc2cc3nc([nH]c3cc2CN4C(=O)CCC4=O)c5ccccn5)cc1,8.166,-9.0059,-0.8399000000000001,7.3637,1.064,9.0552,0.0,710.407,-29.0962,-5.6748,-9.1525,333.0271,0.4186,6.2998,0.1588,4.2138,1.4095,0.9399,10.3966,7.4585,66.8965,2.7032,-10.5041,-7.8009,7.6979,-100.0904,45436.4161,1141189.7806,528.5623,541.6341,-4.2138,2.2116,10.6392,0.919,-5.7888,0.919,0.3455,8.7732,1.338,-8.4277,4.7137,0.0189,1.3855,1.5625,-24.2024,0.1027,0.6782,3.0291,2.0,0.0
CHEMBL111350,1.77,Oc1ccc(CCNCCCS(=O)(=O)NCCSCCc2ccccc2)c3sc(O)nc13,9.5705,-8.3734,1.1971,6.6986,0.0475,3.9463,0.0,702.2358,-26.7715,-9.3283,-8.2627,344.8456,0.2445,6.6511,0.1505,3.3731,0.8563000000000001,1.3121,9.8539,6.463,80.6617,2.8537,-9.6895,-6.8359000000000005,4.2702,-96.7005,48936.411,1293326.8012,540.0482,575.1953,-3.3731,0.8834000000000001,7.6296,0.7575000000000001,-5.0359,0.7575000000000001,0.8087000000000001,7.5549,1.015,-6.7462,4.7853,0.0164,1.3392,1.0544,-20.0353,1.914,0.6782,4.4367,2.0,0.0
CHEMBL551170,2.1,Clc1ccc(cc1C(=O)NCC23CC4CC(CC(C4)C2)C3)N5N=CC(=O)NC5=O,8.2537,-9.4037,-1.15,7.6971,1.193,4.1451,0.0,612.6792,-17.182,-4.3861,-9.6855,273.5432,0.4043,6.504,0.1538,4.4451,1.519,0.8823000000000001,10.8538,6.5,65.5953,2.2268,-10.799,-8.5722,4.1538,-85.2603,32350.1077,786097.7645,448.3163,470.6785,-4.4451,2.4439,11.334,0.9335,-6.0711,0.9335,0.3259,9.216,1.3669,-8.8901,4.2318,0.0154,1.4379,1.6703,-14.1939,0.7198,0.6782,1.0784,2.0,0.0
CHEMBL373351,1.38,CCc1nc2c(N)nc3ccccc3c2n1CC(C)(C)O,8.5547,-7.7567,0.798,7.1326,-0.7204,5.1304,0.0,486.074,-15.0306,-5.4377,-8.0034,208.2273,0.2029,7.853,0.1273,3.2061,0.6551,1.4706,11.3307,4.3449,76.229,3.0163,-9.5116,-6.4953,4.1427,-60.284,18118.6679,422447.0543,349.8263,359.4561,-3.2061,0.3958,6.8079,0.6583,-5.1693,0.6583,1.3755,7.7876,0.8166,-6.4122,4.6317,0.0096,1.4766,0.8574,-7.2488,-3.0222,0.6782,4.8512,2.0,0.0
CHEMBL2158772,2.54,Cc1ccccc1C[C@H](N2CCC(CN3CCC(CC3)Oc4ccc(Cl)c(Cl)c4)CC2)C(=O)O,10.0776,-8.8851,1.1925,6.6349,0.1185,2.7922,0.0,777.9126,-15.653,-6.1072,-8.192,349.3772,0.2562,6.5164,0.1535,3.3767,0.8749,1.3004,9.5089,6.6128,87.2287,2.825,-9.6044,-6.7795000000000005,3.5019,-102.3688,52079.8865,1279340.659,586.6849,614.8485,-3.3767,0.9376,7.6911,0.7682,-5.0058,0.7682,0.7564000000000001,7.5098,1.0364,-6.7534,4.6842,0.0169,1.3844,1.079,-9.6552,-0.5687,0.6782,3.2519,2.0,0.0
CHEMBL2152252,2.8,CNC(=O)c1nc(cnc1N)c2ccc(Cl)c(c2)S(=O)(=O)Nc3cccc(F)c3F,7.6743,-8.5204,-0.8461000000000001,7.5247,1.2048,6.0103,0.0,614.8723,-29.1593,-7.7022,-9.1435,279.6507,0.5672,6.3199,0.1583,4.3647,1.5072,0.8942,11.0476,7.2336,52.932,2.0651,-10.1761,-8.1109,5.1908,-89.7824,32001.6929,838298.2102,440.3503,446.2985,-4.3647,2.4542,11.1837,0.9406,-5.9447,0.9406,0.3025,9.0319,1.3813,-8.7294,4.7759,0.0189,1.2505,1.6381,-22.2682,0.1329,0.6782,0.5363,2.0,0.0
CHEMBL90846,2.43,O=C(Nc1nccs1)c2ccccc2,8.624600000000001,-8.7941,-0.1695,8.144,0.4932,4.0385,0.0,382.0864,-9.5274,-1.6777000000000002,-9.0779,145.5835,0.2097,7.6507,0.1307,4.3186,1.219,0.9852,12.5899,5.6645,74.5114,2.8371,-10.4965,-7.6593,3.9387,-38.643,8225.981,224413.4657,244.1252,231.0392,-4.3186,1.5137,10.1509,0.8145,-6.2313,0.8145,0.7257,9.363,1.129,-8.6372,4.8086,0.0107,1.3597,1.4028,-7.8377,-0.6902,0.6782,4.3892,2.0,0.0
CHEMBL2046684,3.64,Fc1ccc(cc1Cl)C(=O)Nc2ccc(Cl)nc2,9.2374,-9.3283,-0.0909,8.1247,1.0684,4.0232,0.0,455.6554,-13.8069,-2.1473,-9.4207,173.5131,0.2778,7.0562,0.1417,4.5966000000000005,1.4974,0.8721,11.9602,6.5579,73.6167,2.6305,-10.7359,-8.1054,3.6267,-53.0191,12132.2836,337617.7293,293.6966,283.1742,-4.5966000000000005,2.2749,11.468,0.9015,-6.3606,0.9015,0.4289,9.622,1.303,-9.1931,4.6625,0.0133,1.3855,1.6607,-11.1292,-1.2086,0.6782,1.055,2.0,0.0
CHEMBL377309,4.14,CC(C)CN1C(=O)N(C)C(=O)c2c(SC3CCCCC3)c(Cc4ccccc4C(F)(F)F)sc12,8.9281,-8.642,0.2862,7.2263,0.5969,4.382,0.0,686.7271,-14.041,-2.8369,-8.543800000000001,336.7488,0.3564,6.6293,0.1508,3.9116,1.1543,1.0691,10.8133,6.4829,70.0609,2.2993,-9.6934,-7.3941,4.5264,-103.1272,47937.9091,1221764.9815,537.1666,579.2356,-3.9116,1.5341,9.3574,0.8401000000000001,-5.5689,0.8401000000000001,0.5573,8.3805,1.1801,-7.8232,4.7365,0.0163,1.2578,1.3226,-13.9456,2.0633,0.6782,3.2726,2.0,0.0
CHEMBL1809061,2.4,COc1cc(ccc1Nc2ncc(Cl)c(n2)c3cnc4ccccn34)N5CCNCC5,7.0439,-7.1508,-0.1069,6.2666,0.3732,5.5158000000000005,0.0,668.5045,-15.0082,-2.624,-8.297,303.9417,0.5436,5.8934,0.1697,3.3199,0.9353,1.2828,9.5172,6.3031,60.1916,1.8776,-9.2358,-7.3582,6.6616,-87.4737,37795.9653,932570.9029,485.8748,495.2058,-3.3199,1.1579,7.7976,0.8134,-4.7932,0.8134,0.5621,7.2019,1.1267,-6.6398,4.5903,0.0224,1.088,1.0854,-7.6276,-5.4348,0.6782,3.6349,2.0,0.0
CHEMBL1148,0.3,CC(C)NC(=O)NS(=O)(=O)c1cnccc1Nc2cccc(C)c2,8.1941,-8.7084,-0.5143,7.4518,-0.1374,6.8848,0.0,572.4979,-23.8652,-4.9188,-8.5649,243.2316,0.2011,7.5893,0.1318,3.6572,0.8816,1.2307,11.2303,5.3763,78.0952,3.1159,-10.1229,-7.007,6.7889,-71.6417,24387.8342,598594.9765,414.8892,408.6728,-3.6572,0.8180000000000001,8.1324,0.7319,-5.5545,0.7319,1.0191,8.3335,0.9638,-7.3144,4.6461,0.0106,1.4688,1.0993,-19.2178,-0.4068,0.6782,4.9847,2.0,0.0
CHEMBL2059373,-0.98,OC(=O)c1cncc(c1)c2cnc3[nH]c(cc3c2n4ccc(n4)C(F)(F)F)C(=O)NC5CC5,8.0492,-9.0523,-1.0031,7.6476,1.5894,4.9123,0.0,665.4495,-25.9406,-9.3733,-9.4247,278.0356,0.5429,6.0582,0.1651,4.6185,1.7608,0.8054,11.0562,7.6719,61.2321,2.2516,-10.5505,-8.2989,4.553,-96.5962,32431.2591,781966.3515,472.6688,466.0846,-4.6185,3.182,12.419,1.0124,-6.133,1.0124,0.1714,9.4084,1.5248,-9.237,4.7456,0.0213,1.2607,1.8561,-16.9702,-0.2753,0.6782,1.9555,2.0,0.0
CHEMBL444884,3.3,NC(=O)c1sc(cc1N)c2ccc(Cl)cc2,7.9729,-8.1812,-0.2083,7.3276,0.6959000000000001,1.7414,0.0,423.1352,-14.1124,-5.3131,-8.7858,171.0296,0.3469,6.6317,0.1507,4.0118,1.2135,1.0315,11.5078,6.1188,56.4246,2.2044,-9.8881,-7.6837,0.7215,-45.8595,11429.9996,326752.0674,277.5453,270.6071,-4.0118,1.6709,9.6944,0.8549,-5.6697,0.8549,0.5175000000000001,8.5411,1.2099,-8.0235,4.8015,0.0164,1.1261,1.3522,-8.7789,-0.6986,0.6782,5.2935,2.0,0.0
CHEMBL1701081,2.81,CN1C(=O)N(Cc2ccc(Br)cc2)c3ccccc13,9.5581,-8.5135,1.0446,7.5997,-0.178,2.9254,0.0,472.3833,-9.6442,-1.6392,-8.5689,199.1034,0.149,7.7777,0.1286,3.7109,0.8853000000000001,1.2159,11.5978,5.3799,89.9923,3.345,-10.2414,-6.8964,4.5120000000000005,-52.8105,15711.3939,437585.107,326.7295,323.6096,-3.7109,0.8024,8.2241,0.7271000000000001,-5.6553,0.7271000000000001,1.0633,8.485,0.9542,-7.4217,4.7780000000000005,0.0102,1.4733,1.1018,-7.6347,-1.0484,0.6782,4.13,2.0,0.0
CHEMBL2326478,3.3,Nc1nc2cc3CCN(Cc4cccc(F)c4)CCc3cc2s1,9.5039,-8.1101,1.3937,6.9507,-0.1518,3.5507,0.0,540.729,-11.9077,-4.3645,-8.0298,234.7859,0.2237,7.1025,0.1408,3.3995,0.8135,1.3262,10.6175,5.8938,81.2235,3.019,-9.5393,-6.5203,3.2672,-64.5054,22272.9405,571371.9445,381.1228,384.8695,-3.3995,0.7425,7.5415,0.7286,-5.1751,0.7286,0.9653,7.7643,0.9573,-6.799,4.8562,0.0136,1.3422,1.0105,-6.8854,-1.3359,0.6782,4.5952,2.0,0.0
CHEMBL1595582,4.05,COc1ccc(Cl)cc1C(=O)Nc2nc3ccccc3[nH]2,7.9503,-8.4267,-0.4764,7.4299,0.726,5.2067,0.0,504.8519,-13.342,-2.6859,-8.9685,203.3692,0.3088,6.7039,0.1492,4.0779,1.2403,1.0124,11.1586,6.2953,70.3079,2.3559,-10.1465,-7.7906,4.577,-59.739,16636.7159,427598.4472,337.3491,328.2141,-4.0779,1.7212,9.8771,0.8583000000000001,-5.7539,0.8583000000000001,0.5143,8.6702,1.2166,-8.1559,4.649,0.0154,1.2572,1.4028,-8.5966,-2.7377,0.6782,4.239,2.0,0.0
CHEMBL467148,2.64,CN1C(=O)N(CC2CC2)c3nn(Cc4ccnc5ccc(Cl)cc45)c(c3C1=O)c6nc(cn6C)S(=O)(=O)C,7.877,-8.9492,-1.0722,7.5266,1.3278,5.1948,0.0,704.6734,-30.1274,-4.9375,-9.2057,362.1826,0.487,6.1988,0.1613,4.4272,1.5811000000000002,0.8677,10.6871,7.4307,63.3257,2.3536,-10.3825,-8.0289,4.2051,-110.3957,54824.501,1393507.2212,554.9804,592.6824,-4.4272,2.6721,11.5265,0.9642,-5.9769000000000005,0.9642,0.2533,9.1077,1.4285,-8.8544,4.6317,0.0195,1.3493,1.7081,-25.681,-0.1871,0.6782,1.2315,2.0,0.0
CHEMBL111732,2.59,CN(CCN(C)C(=O)CCOCCc1ccccc1)CCc2ccc(O)c3nc(O)sc23,9.7876,-8.4497,1.3379,6.7106,0.0661,4.3274,0.0,740.3033,-22.4712,-9.9329,-8.2619,325.5935,0.2454,6.6445,0.1506,3.3883,0.8647,1.303,9.7038,6.5193,80.2018,2.5802,-9.552,-6.9718,4.3494,-95.5291,44344.2829,1074966.2261,559.0717,570.6963,-3.3883,0.9009,7.6776,0.7603000000000001,-5.0495,0.7603000000000001,0.7986000000000001,7.5753,1.0205,-6.7767,4.7232,0.0162,1.3872,1.0701,-14.0253,0.8088000000000001,0.6782,4.3853,2.0,0.0
CHEMBL387265,2.82,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1OC4CCN(CC4)S(=O)(=O)C,7.8091,-8.2126,-0.4035,7.1569,0.7898000000000001,4.4043,0.0,697.7823,-26.3846,-4.5536,-8.8254,308.1938,0.4023,6.3671,0.1571,3.9733,1.2401,1.0282,10.3584,6.5182,61.0725,2.2981,-9.9745,-7.6764,4.7046,-96.7296,39912.3111,1012644.7502,505.2717,513.7982,-3.9733,1.783,9.7297,0.8741,-5.5651,0.8741,0.4503,8.397,1.2482,-7.9467,4.465,0.0173,1.3064,1.4047,-21.8902,-0.619,0.6782,4.4477,2.0,0.0
CHEMBL1643349,2.3,CC1(C)C(=O)Nc2ccccc12,10.336,-9.0988,1.2372,8.3109,-1.0128,3.0957,0.0,338.1801,-7.3424,-2.1816,-8.4894,119.8453,0.0711,9.3237,0.1073,3.649,0.7141000000000001,1.3036,13.3849,3.3565,93.9277,3.9562,-10.4675,-6.5113,3.121,-34.0427,5909.8985,140159.8642,224.2891,210.3541,-3.649,0.3727,7.6708,0.6414000000000001,-5.98,0.6414000000000001,1.7269,9.025,0.7827000000000001,-7.2981,4.7217,0.0058,1.7549,0.9459,-5.8477,0.0088,0.6782,4.072,2.0,0.0
CHEMBL1278,0.48,CNS(=O)(=O)CCc1ccc2[nH]cc(C3CCN(C)CC3)c2c1,9.6149,-8.536,1.0788,6.7923,-1.175,6.3626000000000005,0.0,574.6418,-20.2798,-4.6035,-7.815,242.6756,0.1244,7.9672,0.1255,2.8087,0.4963,1.7322000000000002,10.3995,3.8104,83.7959,3.0528,-9.3414,-6.2886,6.0611,-69.3298,24926.5188,598009.8044,420.8004,423.4874,-2.8087,0.1724,5.7897,0.6026,-4.8005,0.6026,1.6712,7.2885,0.7053,-5.6173,4.2963000000000005,0.0085,1.6912,0.7219,-16.3299,-0.0246,0.6782,3.8974,2.0,0.0
CHEMBL211677,2.88,Cc1ccc2c(c1)c(c(C)n2CC(=O)O)c3cc(C)nc4ccccc34,8.1415,-8.1088,0.0327,6.782,0.2317,4.8174,0.0,583.5837,-15.1844,-6.6541,-8.3002,256.7192,0.3943,6.5503,0.1527,3.5068,0.939,1.2378,10.6273,6.1556,64.9434,2.484,-9.5422,-7.0582,4.0911,-71.344,26488.9792,645076.8116,426.719,424.7964,-3.5068,1.068,8.0816,0.7854,-5.1444,0.7854,0.7073,7.721,1.0708,-7.0137,4.8846,0.0174,1.1457,1.0964,-8.306,-0.9025,0.6782,2.6456,2.0,0.0
CHEMBL1271187,3.05,C1CN(CCO1)c2cc(Nc3nccc(Nc4cccc5[nH]ncc45)n3)cc(c2)N6CCOCC6,7.9267,-7.7085,0.2182,6.2342,0.0865,3.621,0.0,739.1411,-17.2046,-3.971,-8.1185,336.1263,0.4124,6.1476,0.1627,3.1604,0.8124,1.3932,9.3217,6.1591000000000005,67.3106,2.2238,-9.2304,-7.0066,3.2658,-99.395,46914.4795,1099889.2889,545.7146,557.5503,-3.1604,0.8576,7.1783,0.7641,-4.6973,0.7641,0.7258,7.0465,1.0282,-6.3207,4.5801,0.0197,1.1914,0.9872,-9.1094,-4.8023,0.6782,4.8624,2.0,0.0
CHEMBL471757,3.08,CC(C)(C)CNc1nc(nc(N2CCOCC2)c1N)C#N,8.347,-7.9233,0.4237,7.1652000000000005,-0.3164,7.3964,0.0,522.1767,-17.612,-2.6809000000000003,-8.5323,203.5428,0.2933,7.4816,0.1337,3.4244,0.7837000000000001,1.3346,11.1778,3.8727,67.5312,2.4534,-9.759,-7.3056,8.3949,-62.8092,18145.4513,405882.8829,374.343,375.3085,-3.4244,0.6457,7.4945,0.7077,-5.2948,0.7077,1.1002,7.9489,0.9154,-6.8488,4.1009,0.0098,1.3812,0.9821,-10.6259,-4.9834,0.6782,3.0247,2.0,0.0
CHEMBL1907830,2.4,O=C1Nc2ccc(cc2C1=O)S(=O)(=O)N3CCC[C@H]3CNc4ccccc4,6.3417,-8.2553,-1.9136,7.1283,1.8614,6.967,0.0,579.9765,-24.793,-4.785,-9.4673,263.0021,0.8098000000000001,5.2669,0.1901,4.4948,1.9196,0.7795000000000001,10.9201,6.9169,36.2284,0.2578,-9.5962,-9.3384,6.5942,-78.664,28532.5313,712406.7665,421.6182,429.8551,-4.4948,3.8417,12.8314,1.1042,-5.8115,1.1042,0.0581,9.0478,1.7084,-8.9897,4.4237,0.0305,0.9415,1.9559,-23.1912,2.505,0.6782,0.0891,1.9716,0.0284
CHEMBL1545637,3.49,Fc1ccc(cc1)C(=O)N2CCC(CC2)C(=O)c3ccc(Cl)cc3,8.9638,-9.3133,-0.3495,7.8562,0.9874,4.8715,0.0,559.5853,-13.8921,-2.5687,-9.4128,231.7702,0.2936,6.8688,0.1456,4.4218,1.4233,0.9113,11.3272,6.8736,70.7023,2.5012,-10.6634,-8.1622,4.8923000000000005,-69.7126,22196.216,560155.1966,394.0294,394.7022,-4.4218,2.1301,10.9737,0.8938,-6.139,0.8938,0.436,9.2795,1.2875,-8.8436,4.6786,0.0144,1.4234,1.5943,-13.1928,1.1912,0.6782,0.5735,2.0,0.0
CHEMBL1689109,0.49,OC(=O)COc1ccc(Cl)cc1CN2CCN(CC2)S(=O)(=O)c3ccccc3,8.8398,-9.0008,-0.161,7.2671,0.3939,6.129,0.0,620.5139,-27.15,-7.8299,-8.4818,278.9471,0.2516,6.8732,0.1455,3.8305,1.0676,1.1167,10.7875,6.6054,86.7023,2.6916,-9.8276,-7.136,5.738,-85.3854,32489.3315,828863.8156,456.1335,468.8427,-3.8305,1.299,8.96,0.8073,-5.5488,0.8073,0.6737000000000001,8.3347,1.1146,-7.661,4.866,0.015,1.3373,1.256,-22.2072,2.209,0.6782,2.48,2.0,0.0
CHEMBL1333961,1.92,Nc1[nH]nc2cccc(Cl)c12,8.0541,-7.5213,0.5328,7.4474,-0.5982000000000001,3.5657,0.0,310.8007,-11.6931,-3.4869,-8.2759,110.9914,0.1737,8.0456,0.1243,3.4246,0.7288,1.3613,12.6348,3.7727,66.6469,2.7597,-9.6558,-6.8961,3.228,-31.3593,4917.3792,131649.9253,194.0581,180.8633,-3.4246,0.4965,7.3457,0.6756,-5.436,0.6756,1.327,8.1762,0.8513000000000001,-6.8492,4.7792,0.0092,1.3559,0.8914000000000001,-5.3773,-3.5072,0.6782,4.497,2.0,0.0
CHEMBL13817,1.4,CC(C)(N)C(=O)N[C@H](COCc1ccccc1)C(=O)N2CCC3(CC2)CN(c4ccccc34)S(=O)(=O)C,10.1735,-9.1835,0.9901,6.9725,-0.2658,5.2666,0.0,740.764,-28.4959,-5.0584,-8.1567,369.211,0.1673,7.2382,0.1382,3.3534,0.7774000000000001,1.3585,10.0754,6.1663,96.0516,3.5452,-9.9293,-6.3841,5.2472,-111.511,58021.8037,1381106.1489,592.4198,637.9354,-3.3534,0.6609,7.3676,0.7134,-5.1629,0.7134,1.0431,7.7498,0.9268,-6.7067,4.7675,0.0126,1.5369000000000002,1.0092,-25.1293,1.0137,0.6782,3.5579,2.0,0.0
CHEMBL1672434,2.13,C[C@H]1C[C@H](CN1C#N)NS(=O)(=O)c2cc(Br)ccc2Br,8.4965,-9.0492,-0.5527000000000001,8.155,0.8002,6.4197,0.0,514.4567,-20.2193,-3.4454,-9.3899,220.3097,0.2446,7.3548,0.136,4.4776,1.3632,0.9218,11.9721,5.9364,84.0286,2.2824,-10.5311,-8.2487,5.2602,-60.623,20048.0502,629003.4979,362.711,364.236,-4.4776,1.8948,10.8499,0.8589,-6.3163,0.8589,0.5631,9.5182,1.2178,-8.9552,4.4767,0.0113,1.4567,1.553,-15.0334,-2.4188,0.6782,4.3113,2.0,0.0
CHEMBL212761,3.09,CC(C)(C)NC(=O)Nc1ccc(cc1)c2c(N)nc(N)nc2COCc3ccccc3,9.1505,-7.9261,1.2244,6.5707,-0.4581,4.7617,0.0,678.7214,-25.6076,-7.1319,-7.8068,308.1771,0.2444,7.0288,0.1423,3.0563,0.6649,1.5171,9.9624,5.7093,76.5949,3.1123,-9.3629,-6.2506,4.861,-89.2632,39082.83,913775.6215,513.7686,526.3119,-3.0563,0.482,6.5946,0.685,-4.8135,0.685,1.123,7.2356,0.8699,-6.1126,4.7796,0.0138,1.3865,0.8687,-15.1906,-3.9632,0.6782,4.0104,2.0,0.0
CHEMBL513370,2.36,COc1ccc(N(C(C(=O)NC[C@@H](C)O)c2ccccc2F)C(=O)c3ccoc3Cl)c(OC)c1,9.5528,-8.721,0.8318000000000001,7.2849,0.0967,6.6726,0.0,663.5289,-19.1597,-4.8299,-8.600999999999999,317.1948,0.2063,7.1882,0.1391,3.6908,0.9486,1.1943,10.6183,6.1141,84.8965,3.3786,-10.2903,-6.9117,6.4987,-103.1948,42166.3246,1029491.4361,524.6998,545.0302,-3.6908,1.0022,8.3838,0.7637,-5.4879,0.7637,0.8519,8.2336,1.0273,-7.3817,4.6754,0.0126,1.4725,1.1661,-16.7541,1.746,0.6782,3.4547,2.0,0.0
CHEMBL576257,2.51,C[C@H](Nc1nc(Nc2cc(C)[nH]n2)cnc1C#N)c3ccc(F)cn3,7.5947,-7.5845,0.0102,7.084,0.4879,8.5587,0.0,576.7401,-22.2744,-4.4423,-8.5099,227.7112,0.4688,6.5961,0.1516,3.7859,1.0869,1.1167,10.9002,6.3343,59.2583,2.2931,-9.6565,-7.3634,8.7485,-70.0139,21436.0222,511805.188,398.4621,384.7,-3.7859,1.3863,8.9582,0.8241,-5.435,0.8241,0.599,8.1709,1.1482,-7.5719,4.8313,0.0168,1.1805,1.2452,-11.2031,-7.3072,0.6782,2.2221,2.0,0.0
CHEMBL2062563,3.29,CC(=O)Nc1ccc2ccn(c3cc(NC4CC4)n5ncc(C#N)c5n3)c2c1,7.683,-7.8625,-0.1795,7.095,0.5476,10.052,0.0,607.0071,-24.1958,-3.0804,-8.6917,260.3679,0.3325,6.5474,0.1527,3.8213,1.116,1.0999,10.692,6.5033,66.7606,2.6394,-10.0114,-7.3721,9.9207,-76.0378,27719.9776,673094.1498,434.5214,427.767,-3.8213,1.461,9.1036,0.8337,-5.4581,0.8337,0.5684,8.211,1.1674,-7.6426,4.7764,0.017,1.224,1.2806,-15.2148,-6.5788,0.6782,4.773,2.0,0.0
CHEMBL2087850,2.87,CCN1C(=O)N(CC2CC2)c3nn(Cc4ccnc5ccc(Cl)cc45)c(c6cncn6C)c3C1=O,7.8701,-8.6394,-0.7693,7.4199,1.1888,3.7957,0.0,663.0932,-18.4501,-2.5945,-9.2807,332.5761,0.4982,6.2311,0.1605,4.3044,1.4868,0.9067,10.7176,7.1767,62.2593,2.2992,-10.4303,-8.1311,3.926,-99.0355,46094.3586,1136046.4789,520.7312,552.2454,-4.3044,2.4216,11.0304,0.9408,-5.8622,0.9408,0.2979,8.9067,1.3816,-8.6088,4.6428,0.0192,1.2886,1.6211,-12.9963,-3.5375,0.6782,1.1543,2.0,0.0
CHEMBL1322675,1.69,CCCNC[C@H](O)COc1ccccc1C(=O)CCc2ccccc2,9.6675,-9.417,0.2504,7.2438,-0.0082,3.7678,0.0,589.9925,-9.8422,-3.3078,-8.6351,255.6085,0.2402,7.252,0.138,3.6178,0.9044,1.23,10.7814,5.336,74.4406,2.5284,-9.8993,-7.3709,3.6796,-73.8333,27268.3432,630667.93,451.9192,458.2195,-3.6178,0.9062,8.1418,0.7495,-5.4308,0.7495,0.9126,8.1482,0.9991,-7.2356,4.4409,0.0117,1.4291,1.1156,-7.0133,-0.1994,0.6782,1.1908,2.0,0.0
CHEMBL2323303,2.7,Fc1ccc(Oc2cc(F)c(cc2F)S(=O)(=O)Nc3ncc(Cl)s3)c(c1)c4cn[nH]c4,8.2846,-8.9859,-0.7014,7.7932,1.1935,5.0663,0.0,610.7938,-20.7332,-6.0687,-9.4444,288.694,0.3189,6.5997,0.1516,4.4933,1.5302,0.8745,11.1689,7.3618,75.9673,2.7363,-10.8126,-8.0763,4.0736,-92.7623,33653.488,939038.0385,438.5918,448.2497,-4.4933,2.4523,11.439,0.9311,-6.1433,0.9311,0.3367,9.3234,1.3621,-8.9867,4.772,0.0166,1.3939,1.6797,-16.2991,0.9565,0.6782,3.2232,2.0,0.0
CHEMBL2179285,-0.25,CC1=CN([C@H]2CCCN(C2)[C@H](CC3CCOCC3)c4ccc(C(=O)O)c(Oc5cccc(Cl)c5)c4)C(=O)NC1=O,8.9576,-9.0544,-0.0968,7.1187,0.9476,5.05,0.0,794.2208,-25.6239,-8.7953,-8.824,383.1776,0.3712,6.1711,0.1621,4.0331,1.3187,0.9931,10.0823,7.2544,74.4989,2.2742,-9.9611,-7.6869,5.0871,-119.42,62636.4302,1503229.7397,627.7202,664.2653,-4.0331,2.0129,10.0792,0.9036,-5.5759,0.9036,0.3711,8.4374,1.3073,-8.0663,4.6352,0.0197,1.3444,1.474,-20.0103,2.5035,0.6782,2.0616,2.0,0.0
CHEMBL1333251,2.77,CC(=O)Nc1nc(cs1)c2cccs2,9.1382,-8.1647,0.9735,7.5619,0.295,3.5204,0.0,397.9825,-8.9192,-2.5914,-8.7282,154.1671,0.2378,7.2669,0.1376,3.9285,1.0629,1.102,11.9879,5.635,64.4831,2.7494,-10.1029,-7.3535,3.4058,-39.7604,9260.1321,273917.9024,258.697,245.4694,-3.9285,1.2315,9.0884,0.7906000000000001,-5.7452000000000005,0.7906000000000001,0.7679,8.6248,1.0813,-7.857,4.883,0.0127,1.2408,1.2288,-8.196,1.1899,0.6782,4.4994,2.0,0.0
CHEMBL27364,4.1,O=C1N(Cc2ccccc12)C3CCN(CCC(c4ccccc4)c5ccccc5)CC3,9.3378,-8.8059,0.5319,6.9144,0.1568,4.2249,0.0,699.6814,-11.224,-1.5307,-8.2173,319.6199,0.2547,6.7575,0.148,3.5356,0.925,1.2379,10.1371,6.6691,84.5203,2.4927,-9.4636,-6.9709,4.3683,-85.2055,41622.7758,992124.9557,523.0273,537.3263,-3.5356,1.0091,8.0803,0.7732,-5.225,0.7732,0.7682,7.8394,1.0464,-7.0712,4.8675,0.0158,1.3626,1.1249,-8.9154,-1.4561,0.6782,0.3964,2.0,0.0
